REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,178909,N1302805,GEOGRAPHIC INFO SYS,3,3,3,3,3,3
Total,,,,178909,,,86,354,4.1,92,378,4.1
,,,,178909,,,,,,,,
178912,TULOSO-MIDWAY ISD,TRADITIONAL ISD/CSD,,178912,3102500,INDEP STUDY IN MATH (1ST TIME),47,252,5.4,64,351,5.5
,,,,178912,3220400,ENGLISH IV (ENG 4),35,204,5.8,41,237,5.8
,,,,178912,3310300,ECONOMICS W/EMPH FREE ENTERPR,49,147,3,57,171,3
,,,,178912,3330100,UNITED STATES GOVERNMENT (GOVT,58,174,3,69,207,3
,,,,178912,3340100,US HISTORY STUDIES SINCE 1877,57,312,5.5,67,372,5.6
,,,,178912,3350100,PSYCHOLOGY (PSYCH),14,42,3,15,45,3
,,,,178912,3370100,SOCIOLOGY (SOC),3,12,4,3,12,4
,,,,178912,3440300,LANG O/T ENGLISH III - SPANISH,40,231,5.8,50,288,5.8
,,,,178912,13009900,PROFESSIONAL COMMUNICATIONS,14,42,3,14,42,3
,,,,178912,13011500,BUSIN INFO MGT II,3,3,3,3,3,3
,,,,178912,13011700,BUSINESS LAW,3,3,3,3,3,3
,,,,178912,13020200,PRINCIPLES OF HEALTH SCIENCE,3,12,4,3,12,4
,,,,178912,13032200,PRINCIPLES OF MANUFACTURING,6,18,3,6,18,3
,,,,178912,13032400,ADVANCED WELDING,6,6,6,6,6,6
,,,,178912,13037210,SCIENTIFIC RESEARCH & DESGN II,18,72,4,18,72,4
,,,,178912,N1110021,LINEAR ALGEBRA,6,18,3,6,18,3
,,,,178912,N1300262,INTRO TO PROCESS TECHNOLOGY,3,12,4,3,12,4
Total,,,,178912,,,349,"1,566",4.5,412,"1,875",4.6
,,,,178912,,,,,,,,
178913,BANQUETE ISD,TRADITIONAL ISD/CSD,,178913,3010200,BIOLOGY (BIO),3,12,4,3,12,4
,,,,178913,3102500,INDEP STUDY IN MATH (1ST TIME),6,24,4,10,30,3
,,,,178913,3220400,ENGLISH IV (ENG 4),15,45,3,15,45,3
,,,,178913,3241400,COMMUNICATION APPLICATIONS,3,12,4,6,18,3
,,,,178913,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,178913,3330100,UNITED STATES GOVERNMENT (GOVT,9,27,3,10,30,3
,,,,178913,3340100,US HISTORY STUDIES SINCE 1877,6,6,6,6,6,6
,,,,178913,3340405,WORLD HISTORY STUDIES,3,3,3,3,3,3
,,,,178913,3350100,PSYCHOLOGY (PSYCH),3,12,4,6,18,3
,,,,178913,3370100,SOCIOLOGY (SOC),6,24,4,6,24,4
,,,,178913,3380021,SOCIAL STD ADV STDYS (2ND CRD),3,3,3,3,3,3
,,,,178913,3500110,ART I - ART APPRECIATION,3,3,3,3,3,3
,,,,178913,13009900,PROFESSIONAL COMMUNICATIONS,3,12,4,3,12,4
,,,,178913,13020600,ANATOMY & PHYSIOLOGY,3,3,3,3,3,3
,,,,178913,A3100200,AP STATISTICS (APSTATS),3,3,3,3,3,3
Total,,,,178913,,,57,204,3.6,66,231,3.5
,,,,178913,,,,,,,,
178914,FLOUR BLUFF ISD,TRADITIONAL ISD/CSD,,178914,3102500,INDEP STUDY IN MATH (1ST TIME),12,47,3.9,17,71,4.2
,,,,178914,3102501,INDEP STUDY IN MATH (2ND TIME),35,110,3.1,50,155,3.1
,,,,178914,3155600,MUSIC STUDIES-MUSIC APPREC. I,25,75,3,36,108,3
,,,,178914,3221100,RESEARCH/TECHNICAL WRITING,21,40,1.9,26,50,1.9
,,,,178914,3221800,INDEP STUDY/ENGLISH (1ST TIME),6,18,3,9,27,3
,,,,178914,3221810,INDEP STUDY/ENGLISH (2ND TIME),3,3,3,3,3,3
,,,,178914,3241400,COMMUNICATION APPLICATIONS,15,45,3,20,60,3
,,,,178914,3250100,"THEATRE I, THEATRE ARTS I",3,3,3,3,12,4
,,,,178914,3250700,"THEATRE I, THEATRE PROD I",3,3,3,3,3,3
,,,,178914,3310300,ECONOMICS W/EMPH FREE ENTERPR,51,153,3,89,267,3
,,,,178914,3310301,ECONOMICS ADV STUDIES (1ST),3,3,3,3,3,3
,,,,178914,3330100,UNITED STATES GOVERNMENT (GOVT,56,168,3,96,288,3
,,,,178914,3340100,US HISTORY STUDIES SINCE 1877,34,192,5.6,55,318,5.8
,,,,178914,3350100,PSYCHOLOGY (PSYCH),25,75,3,37,111,3
,,,,178914,3370100,SOCIOLOGY (SOC),9,27,3,18,54,3
,,,,178914,3380001,SOCIAL STD ADV STDYS (1ST CRD),18,71,3.9,30,119,4
,,,,178914,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,3,3,3
,,,,178914,3500110,ART I - ART APPRECIATION,7,21,3,7,21,3
,,,,178914,13009900,PROFESSIONAL COMMUNICATIONS,15,45,3,15,45,3
,,,,178914,13011400,BUSIN INFO MGT I,18,54,3,18,54,3
,,,,178914,13011500,BUSIN INFO MGT II,3,3,3,3,3,3
,,,,178914,13014300,HUMAN GROWTH & DEVELOP,4.5,4.5,4.5,4.5,4.5,4.5
,,,,178914,13016200,MONEY MATTERS,,0,,3,3,3
,,,,178914,13016600,ACCOUNTING I,3,3,3,3,3,3
,,,,178914,13020300,MEDICAL TERMINOLOGY,6,18,3,6,18,3
,,,,178914,13020600,ANATOMY & PHYSIOLOGY,23,129,5.6,23,129,5.6
,,,,178914,13020700,MEDICAL MICROBIOLOGY,4,4,4,4,4,4
,,,,178914,13022600,CULINARY ARTS,6,18,3,6,18,3
,,,,178914,13022700,PRACITCUM CULINARY ARTS,3,12,4,3,12,4
,,,,178914,13025200,COSMETOLOGY I,12,57,4.8,12,57,4.8
,,,,178914,13025300,COSMETOLOGY II,4.5,4.5,4.5,4.5,4.5,4.5
,,,,178914,13027200,PRINCIPLES OF INFO TECH,3,3,3,3,3,3
,,,,178914,13027600,COMPUTER PROGRAMMING,3,3,3,3,3,3
,,,,178914,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,0,,3,3,3
,,,,178914,13029300,LAW ENFORCEMENT I,10,30,3,10,30,3
,,,,178914,13029400,LAW ENFORCEMENT II,5,15,3,5,15,3
,,,,178914,13032500,PRECISION METAL MANUFACTURING,6,6,6,6,6,6
,,,,178914,13037500,PRINCIPLES OF ENGINEERING,3,3,3,3,12,4
,,,,178914,13039600,AUTOMOTIVE TECHNOLOGY,5,15,3,5,15,3
,,,,178914,13039700,ADV AUTOMOTIVE TECHNOLOGY,6,6,6,6,6,6
,,,,178914,A3010200,AP BIOLOGY,9,36,4,19,81,4.3
,,,,178914,A3020000,AP ENVIRONMENTAL SCIENCE,3,12,4,5,20,4
,,,,178914,A3040000,AP CHEMISTRY,11,36,3.3,24,87,3.6
,,,,178914,A3050002,AP PHYSICS C,,0,,3,3,3
,,,,178914,A3100101,AP CALCULUS AB,5,20,4,10,52,5.2
,,,,178914,A3100200,AP STATISTICS (APSTATS),16,48,3,29,87,3
,,,,178914,A3220200,AP ENGLISH LITERATURE AND COMP,56,315,5.6,87,492,5.7
,,,,178914,N1120027,ORGANIC CHEMISTRY (ORGNCHEM),,0,,3,3,3
,,,,178914,N1300254,OIL AND GAS PRODUCTION I,3,3,3,3,3,3
,,,,178914,N1300262,INTRO TO PROCESS TECHNOLOGY,3,3,3,3,3,3
,,,,178914,N1300264,"PETROCHEM SFTY, HLTH & ENVIRON",3,3,3,3,3,3
,,,,178914,N1303015,EMERGENCY MED TECHNICIAN-BASIC,6,24,4,6,24,4
,,,,178914,PES00055,INDIVIDUAL OR TEAM SPORTS,3,3,3,3,3,3
Total,,,,178914,,,545,"2,017",3.7,807,"3,009",3.7
,,,,178914,,,,,,,,
178915,WEST OSO ISD,TRADITIONAL ISD/CSD,,178915,3220300,ENGLISH III (ENG 3),7,21,3,11,57,5.2
,,,,178915,3221600,HUMANITIES (FIRST TIME TAKEN),17,51,3,26,78,3
,,,,178915,3221800,INDEP STUDY/ENGLISH (1ST TIME),5,15,3,5,15,3
,,,,178915,3240900,PUBLIC SPEAKING I (PUBSPKG1),6,24,4,10,30,3
,,,,178915,3330100,UNITED STATES GOVERNMENT (GOVT,,0,,4.5,4.5,4.5
,,,,178915,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,12,4
,,,,178915,3370100,SOCIOLOGY (SOC),9,27,3,12,39,3.3
,,,,178915,3380002,SPEC TOPIC IN SOC STUD (1ST),10,30,3,12,39,3.3
,,,,178915,3380022,SPEC TOPIC IN SOC STUD (2ND),5,15,3,5,15,3
,,,,178915,13025200,COSMETOLOGY I,3,3,3,3,3,3
,,,,178915,13039600,AUTOMOTIVE TECHNOLOGY,3,3,3,3,3,3
,,,,178915,N1302531,COSMETLGY MANICURE SPEC,3,3,3,3,3,3
Total,,,,178915,,,63,204,3.2,92,309,3.4
,,,,178915,,,,,,,,
179901,PERRYTON ISD,TRADITIONAL ISD/CSD,,179901,3102500,INDEP STUDY IN MATH (1ST TIME),9,27,3,30,90,3
,,,,179901,3220400,ENGLISH IV (ENG 4),13,39,3,14,81,5.8
,,,,179901,3310300,ECONOMICS W/EMPH FREE ENTERPR,7,21,3,15,45,3
,,,,179901,3330100,UNITED STATES GOVERNMENT (GOVT,7,21,3,16,48,3
,,,,179901,3340100,US HISTORY STUDIES SINCE 1877,14,42,3,22,123,5.6
Total,,,,179901,,,38,150,3.9,97,387,4
,,,,179901,,,,,,,,
180901,BOYS RANCH ISD,TRADITIONAL ISD/CSD,,180901,3102500,INDEP STUDY IN MATH (1ST TIME),5,15,3,5,15,3
,,,,180901,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,180901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,180901,3340100,US HISTORY STUDIES SINCE 1877,6,18,3,10,30,3
,,,,180901,13037200,SCIENTIFIC RESEARCH & DESIGN,12,48,4,12,48,4
Total,,,,180901,,,22,102,4.6,24,114,4.8
,,,,180901,,,,,,,,
180902,VEGA ISD,TRADITIONAL ISD/CSD,,180902,3101100,PRECALCULUS (PRE CALC),9,27,3,9,27,3
,,,,180902,3220400,ENGLISH IV (ENG 4),15,72,4.8,15,72,4.8
,,,,180902,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,16,48,3
,,,,180902,3330100,UNITED STATES GOVERNMENT (GOVT,16,48,3,16,48,3
,,,,180902,3340100,US HISTORY STUDIES SINCE 1877,12,66,5.5,12,66,5.5
,,,,180902,3350100,PSYCHOLOGY (PSYCH),17,51,3,17,51,3
,,,,180902,3440400,LANG O/T ENGLISH IV - SPANISH,12,48,4,12,48,4
,,,,180902,13009900,PROFESSIONAL COMMUNICATIONS,15,45,3,15,45,3
Total,,,,180902,,,105,405,3.9,105,405,3.9
,,,,180902,,,,,,,,
180903,ADRIAN ISD,TRADITIONAL ISD/CSD,,180903,3220400,ENGLISH IV (ENG 4),3,12,4,3,12,4
,,,,180903,3241200,INDEP STUDY/SPEECH (1ST TIME),3,3,3,3,3,3
,,,,180903,3310301,ECONOMICS ADV STUDIES (1ST),3,3,3,3,3,3
,,,,180903,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,180903,3340100,US HISTORY STUDIES SINCE 1877,6,6,6,6,6,6
,,,,180903,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,180903,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
Total,,,,180903,,,10,39,3.9,10,39,3.9
,,,,180903,,,,,,,,
181901,BRIDGE CITY ISD,TRADITIONAL ISD/CSD,,181901,3060200,EARTH AND SPACE SCIENCE (ESS),3,3,3,0,19,0
,,,,181901,3102500,INDEP STUDY IN MATH (1ST TIME),7,21,3,9,27,3
,,,,181901,3220400,ENGLISH IV (ENG 4),24,144,6,31,186,6
,,,,181901,3310300,ECONOMICS W/EMPH FREE ENTERPR,26,78,3,32,96,3
,,,,181901,3330100,UNITED STATES GOVERNMENT (GOVT,27,81,3,34,102,3
,,,,181901,3350100,PSYCHOLOGY (PSYCH),6,18,3,10,30,3
,,,,181901,N1300262,INTRO TO PROCESS TECHNOLOGY,1,1,1,1,1,1
,,,,181901,N1300264,"PETROCHEM SFTY, HLTH & ENVIRON",1,1,1,1,1,1
Total,,,,181901,,,95,353,3.7,125,462,3.7
,,,,181901,,,,,,,,
181905,ORANGEFIELD ISD,TRADITIONAL ISD/CSD,,181905,3101100,PRECALCULUS (PRE CALC),7,21,3,9,27,3
,,,,181905,3220300,ENGLISH III (ENG 3),13,69,5.3,16,87,5.4
,,,,181905,3220400,ENGLISH IV (ENG 4),6,18,3,6,24,4
,,,,181905,3310300,ECONOMICS W/EMPH FREE ENTERPR,7,21,3,7,21,3
,,,,181905,3330100,UNITED STATES GOVERNMENT (GOVT,11,33,3,12,36,3
,,,,181905,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,181905,3380001,SOCIAL STD ADV STDYS (1ST CRD),10,51,5.1,14,72,5.1
,,,,181905,3380002,SPEC TOPIC IN SOC STUD (1ST),7,21,3,6,24,4
,,,,181905,3380022,SPEC TOPIC IN SOC STUD (2ND),3,3,3,3,3,3
,,,,181905,N1300262,INTRO TO PROCESS TECHNOLOGY,10,30,3,14,42,3
,,,,181905,N1300264,"PETROCHEM SFTY, HLTH & ENVIRON",10,30,3,14,42,3
Total,,,,181905,,,72,306,4.3,89,390,4.4
,,,,181905,,,,,,,,
181906,WEST ORANGE-COVE CISD,TRADITIONAL ISD/CSD,,181906,3220400,ENGLISH IV (ENG 4),6,18,3,9,36,4
,,,,181906,3240200,ORAL INTERPRETATION I,3,3,3,3,3,3
,,,,181906,3340100,US HISTORY STUDIES SINCE 1877,6,18,3,6,18,3
,,,,181906,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,181906,12701500,PROBLEMS AND SOLUTIONS,3,12,4,3,12,4
,,,,181906,N1300262,INTRO TO PROCESS TECHNOLOGY,5,15,3,6,18,3
,,,,181906,N1300264,"PETROCHEM SFTY, HLTH & ENVIRON",3,12,4,3,12,4
Total,,,,181906,,,19,81,4.3,23,102,4.4
,,,,181906,,,,,,,,
181907,VIDOR ISD,TRADITIONAL ISD/CSD,,181907,3102500,INDEP STUDY IN MATH (1ST TIME),5,15,3,5,15,3
,,,,181907,3220300,ENGLISH III (ENG 3),11,33,3,11,33,3
,,,,181907,3220307,ENGLISH III,6,6,6,6,6,6
,,,,181907,3220400,ENGLISH IV (ENG 4),42,249,5.9,45,267,5.9
,,,,181907,3221800,INDEP STUDY/ENGLISH (1ST TIME),24,135,5.6,24,135,5.6
,,,,181907,3241400,COMMUNICATION APPLICATIONS,,0,,3,3,3
,,,,181907,3310300,ECONOMICS W/EMPH FREE ENTERPR,16,48,3,16,48,3
,,,,181907,3330100,UNITED STATES GOVERNMENT (GOVT,9,27,3,9,27,3
,,,,181907,3340100,US HISTORY STUDIES SINCE 1877,12,48,4,10,60,6
,,,,181907,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,181907,3370100,SOCIOLOGY (SOC),5,15,3,5,15,3
,,,,181907,3500110,ART I - ART APPRECIATION,3,3,3,3,3,3
,,,,181907,13011200,"PRINC OF BUSIN, MARK, & FINAN",3,3,3,3,3,3
,,,,181907,13020600,ANATOMY & PHYSIOLOGY,17,128,7.5,17,128,7.5
Total,,,,181907,,,139,722,5.2,145,755,5.2
,,,,181907,,,,,,,,
181908,LITTLE CYPRESS-MAURICEVILLE CISD,TRADITIONAL ISD/CSD,,181908,3102501,INDEP STUDY IN MATH (2ND TIME),17,78,4.6,17,78,4.6
,,,,181908,3102502,INDEPEND STUDY MATH,30,165,5.5,32,177,5.5
,,,,181908,3220400,ENGLISH IV (ENG 4),27,147,5.4,28,153,5.5
,,,,181908,3330100,UNITED STATES GOVERNMENT (GOVT,16,48,3,18,54,3
,,,,181908,3380001,SOCIAL STD ADV STDYS (1ST CRD),22,132,6,27,159,5.9
,,,,181908,13037210,SCIENTIFIC RESEARCH & DESGN II,14,112,8,14,112,8
,,,,181908,13037220,SCIEN RESEARCH & DESIGN III,93,744,8,94,752,8
Total,,,,181908,,,219,"1,426",6.5,230,"1,485",6.5
,,,,181908,,,,,,,,
182901,GORDON ISD,TRADITIONAL ISD/CSD,,182901,3220400,ENGLISH IV (ENG 4),5,15,3,5,15,3
,,,,182901,3330100,UNITED STATES GOVERNMENT (GOVT,7,21,3,7,21,3
,,,,182901,3340100,US HISTORY STUDIES SINCE 1877,12,48,4,12,48,4
Total,,,,182901,,,18,84,4.7,18,84,4.7
,,,,182901,,,,,,,,
182902,GRAFORD ISD,TRADITIONAL ISD/CSD,,182902,3221600,HUMANITIES (FIRST TIME TAKEN),3,3,3,7,21,3
,,,,182902,3350100,PSYCHOLOGY (PSYCH),6,18,3,3,3,3
,,,,182902,3500100,ART I (ART 1),3,3,3,3,3,3
Total,,,,182902,,,13,39,3,14,42,3
,,,,182902,,,,,,,,
182903,MINERAL WELLS ISD,TRADITIONAL ISD/CSD,,182903,3155600,MUSIC STUDIES-MUSIC APPREC. I,6,24,4,6,24,4
,,,,182903,3220400,ENGLISH IV (ENG 4),17,96,5.6,20,114,5.7
,,,,182903,3310300,ECONOMICS W/EMPH FREE ENTERPR,19,57,3,24,72,3
,,,,182903,3330100,UNITED STATES GOVERNMENT (GOVT,15,45,3,19,57,3
,,,,182903,3350100,PSYCHOLOGY (PSYCH),17,51,3,20,60,3
,,,,182903,3440400,LANG O/T ENGLISH IV - SPANISH,15,60,4,19,76,4
,,,,182903,13037200,SCIENTIFIC RESEARCH & DESIGN,13,52,4,17,68,4
,,,,182903,13037210,SCIENTIFIC RESEARCH & DESGN II,13,52,4,17,68,4
Total,,,,182903,,,110,437,4,135,539,4
,,,,182903,,,,,,,,
182904,SANTO ISD,TRADITIONAL ISD/CSD,,182904,3220400,ENGLISH IV (ENG 4),17,102,6,17,102,6
,,,,182904,3310300,ECONOMICS W/EMPH FREE ENTERPR,18,54,3,18,54,3
,,,,182904,3330100,UNITED STATES GOVERNMENT (GOVT,18,54,3,18,54,3
,,,,182904,3340100,US HISTORY STUDIES SINCE 1877,12,72,6,12,72,6
,,,,182904,13020600,ANATOMY & PHYSIOLOGY,12,96,8,12,96,8
Total,,,,182904,,,77,378,4.9,77,378,4.9
,,,,182904,,,,,,,,
182905,STRAWN ISD,TRADITIONAL ISD/CSD,,182905,3100500,ALGEBRA I (ALG 1),,0,,3,3,3
,,,,182905,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
,,,,182905,3241000,PUBLIC SPEAKING II (PUBSPKG2),3,3,3,3,3,3
,,,,182905,3310300,ECONOMICS W/EMPH FREE ENTERPR,10,30,3,10,30,3
,,,,182905,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,182905,3340100,US HISTORY STUDIES SINCE 1877,3,3,3,3,12,4
,,,,182905,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,12,4
,,,,182905,3380001,SOCIAL STD ADV STDYS (1ST CRD),3,3,3,3,12,4
Total,,,,182905,,,22,66,3,28,84,3
,,,,182905,,,,,,,,
183801,PANOLA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,,183801,3010200,BIOLOGY (BIO),4,4,4,4,4,4
,,,,183801,3020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,3,12,4,5,20,4
,,,,183801,3040000,CHEMISTRY (CHEM),6,24,4,9,36,4
,,,,183801,3060100,ASTRONOMY (ASTRMY),3,12,4,6,24,4
,,,,183801,3100600,ALGEBRA II (ALG2),10,30,3,17,51,3
,,,,183801,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,4,16,4
,,,,183801,3102501,INDEP STUDY IN MATH (2ND TIME),,0,,4,4,4
,,,,183801,3102502,INDEPEND STUDY MATH,,0,,4,4,4
,,,,183801,3150100,"MUSIC I, BAND I",,0,,1,1,1
,,,,183801,3220300,ENGLISH III (ENG 3),13,66,5.1,22,108,4.9
,,,,183801,3220400,ENGLISH IV (ENG 4),16,66,4.1,23,99,4.3
,,,,183801,3221600,HUMANITIES (FIRST TIME TAKEN),5,15,3,5,15,3
,,,,183801,3230140,ADV JOURNALISM: NEWSPAPER I,,0,,1,1,1
,,,,183801,3240900,PUBLIC SPEAKING I (PUBSPKG1),3,3,3,3,3,3
,,,,183801,3241200,INDEP STUDY/SPEECH (1ST TIME),3,3,3,3,3,3
,,,,183801,3241400,COMMUNICATION APPLICATIONS,6,18,3,6,24,4
,,,,183801,3250200,"THEATRE II, THEATRE ARTS II",,0,,3,3,3
,,,,183801,3250300,"THEATRE III, THEATRE ARTS III",,0,,3,3,3
,,,,183801,3310300,ECONOMICS W/EMPH FREE ENTERPR,7,21,3,12,36,3
,,,,183801,3330100,UNITED STATES GOVERNMENT (GOVT,11,33,3,16,48,3
,,,,183801,3340100,US HISTORY STUDIES SINCE 1877,10,51,5.1,14,72,5.1
,,,,183801,3350100,PSYCHOLOGY (PSYCH),10,30,3,16,48,3
,,,,183801,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,183801,3380002,SPEC TOPIC IN SOC STUD (1ST),12,36,3,20,60,3
,,,,183801,3380021,SOCIAL STD ADV STDYS (2ND CRD),,0,,3,3,3
,,,,183801,3500110,ART I - ART APPRECIATION,17,51,3,20,60,3
,,,,183801,3500500,"ART II, DRAWING I",,0,,3,3,3
,,,,183801,3501200,"ART II, PHOTOGRAPHY I",,0,,3,3,3
,,,,183801,3501300,"ART III, DRAWING II",3,3,3,3,3,3
,,,,183801,3580140,FUNDAMENTALS OF COMP SCIENCE,3,3,3,3,3,3
,,,,183801,13004200,PRINCIPLES OF ARCH & CONSTR,3,3,3,3,3,3
,,,,183801,13005600,ELECTRICAL TECHNOLOGY,3,3,3,3,3,3
,,,,183801,13009900,PROFESSIONAL COMMUNICATIONS,11,33,3,11,33,3
,,,,183801,13011200,"PRINC OF BUSIN, MARK, & FINAN",3,3,3,3,3,3
,,,,183801,13011300,TOUCH SYS DATA ENTRY,3,3,3,3,3,3
,,,,183801,13011400,BUSIN INFO MGT I,45,135,3,45,135,3
,,,,183801,13011500,BUSIN INFO MGT II,3,3,3,3,3,3
,,,,183801,13011700,BUSINESS LAW,3,3,3,3,3,3
,,,,183801,13014300,HUMAN GROWTH & DEVELOP,6,18,3,7,21,3
,,,,183801,13016600,ACCOUNTING I,4,4,4,4,4,4
,,,,183801,13016700,ACCOUNTING II,4,4,4,4,4,4
,,,,183801,13016900,STAT & RISK MGT,3,12,4,3,12,4
,,,,183801,13020400,HEALTH SCIENCE,3,3,3,3,3,3
,,,,183801,13020500,PRACTICUM HEALTH SCIENCE,8,8,8,8,8,8
,,,,183801,13020600,ANATOMY & PHYSIOLOGY,5,20,4,5,20,4
,,,,183801,13020700,MEDICAL MICROBIOLOGY,4,4,4,4,4,4
,,,,183801,13023000,FOOD SCIENCE,3,3,3,3,3,3
,,,,183801,13027400,TELECOMM & NETWORKING,3,3,3,3,3,3
,,,,183801,13027600,COMPUTER PROGRAMMING,,0,,4,4,4
,,,,183801,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",3,3,3,3,3,3
,,,,183801,13032200,PRINCIPLES OF MANUFACTURING,3,12,4,3,12,4
,,,,183801,13032300,WELDING,5,10,2,5,10,2
,,,,183801,13032400,ADVANCED WELDING,4,4,4,4,4,4
,,,,183801,13032600,ADV PRECISION METAL MANUF,4,4,4,4,4,4
,,,,183801,13032700,FLEXIBLE MANUFACTURING,4,4,4,4,4,4
,,,,183801,13032900,MANUFACTURING ENGINEERING,4,4,4,4,4,4
,,,,183801,13036400,ADVANCED BIOTECHNOLOGY,3,3,3,3,3,3
,,,,183801,13036700,ENGINEERING MATHEMATICS,7,21,3,7,21,3
,,,,183801,13036900,ADVANCED ELECTRONICS,3,3,3,3,3,3
,,,,183801,13037200,SCIENTIFIC RESEARCH & DESIGN,4,4,4,4,4,4
,,,,183801,13037600,DIGITAL ELECTRONICS,3,3,3,3,3,3
,,,,183801,PES00015,SUBSTITUTION ACADEMIC ELECTIVE,21,63,3,29,87,3
,,,,183801,PES00054,AEROBIC ACTIVITIES,17,20,1.2,21,24,1.1
,,,,183801,PES00055,INDIVIDUAL OR TEAM SPORTS,27,36,1.3,34,46,1.4
Total,,,,183801,,,316,976,3.1,419,"1,311",3.1
,,,,183801,,,,,,,,
183901,BECKVILLE ISD,TRADITIONAL ISD/CSD,,183901,3020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,11,67,6.1,11,67,6.1
,,,,183901,3101100,PRECALCULUS (PRE CALC),6,18,3,6,18,3
,,,,183901,3102500,INDEP STUDY IN MATH (1ST TIME),26,78,3,26,78,3
,,,,183901,3102501,INDEP STUDY IN MATH (2ND TIME),25,75,3,25,75,3
,,,,183901,3102502,INDEPEND STUDY MATH,5,15,3,5,15,3
,,,,183901,3220300,ENGLISH III (ENG 3),10,57,5.7,10,57,5.7
,,,,183901,3220400,ENGLISH IV (ENG 4),20,117,5.9,20,117,5.9
,,,,183901,13020400,HEALTH SCIENCE,10,30,3,10,30,3
,,,,183901,13020600,ANATOMY & PHYSIOLOGY,13,52,4,13,52,4
,,,,183901,13024700,CHILD DEVELOPMENT,9,27,3,9,27,3
,,,,183901,13024800,CHILD GUIDANCE,6,24,4,6,24,4
,,,,183901,13032300,WELDING,11,74,6.7,11,74,6.7
,,,,183901,13032400,ADVANCED WELDING,13,52,4,13,52,4
,,,,183901,N1150040,SPORTS MEDICINE I (SPORTMD1),15,45,3,15,45,3
Total,,,,183901,,,161,731,4.5,161,731,4.5
,,,,183901,,,,,,,,
183902,CARTHAGE ISD,TRADITIONAL ISD/CSD,,183902,3100600,ALGEBRA II (ALG2),3,3,3,3,3,3
,,,,183902,3220400,ENGLISH IV (ENG 4),5.1,5.1,5.1,5.3,5.3,5.3
,,,,183902,3241400,COMMUNICATION APPLICATIONS,39,117,3,49,147,3
,,,,183902,3350100,PSYCHOLOGY (PSYCH),30,90,3,35,105,3
,,,,183902,3370100,SOCIOLOGY (SOC),12,36,3,14,42,3
,,,,183902,A3220100,AP ENGLISH LANGUAGE AND COMP,16,96,6,17,102,6
,,,,183902,A3310200,AP MACROECONOMICS,18,54,3,20,60,3
,,,,183902,A3330100,AP U.S. GOVERNMENT & POLITICS,22,66,3,24,72,3
,,,,183902,A3340100,AP UNITED STATES HISTORY,35,201,5.7,44,252,5.7
Total,,,,183902,,,181,702,3.9,213,828,3.9
,,,,183902,,,,,,,,
184901,POOLVILLE ISD,TRADITIONAL ISD/CSD,,184901,3155400,MUSIC STUDIES - MUSIC THEORY I,3,3,3,3,3,3
,,,,184901,3220400,ENGLISH IV (ENG 4),6,18,3,6,18,3
,,,,184901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,184901,3340100,US HISTORY STUDIES SINCE 1877,14,42,3,12,48,4
Total,,,,184901,,,14,72,5.1,16,81,5.1
,,,,184901,,,,,,,,
184902,SPRINGTOWN ISD,TRADITIONAL ISD/CSD,,184902,3220400,ENGLISH IV (ENG 4),21,117,5.6,59,333,5.6
,,,,184902,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,184902,3340100,US HISTORY STUDIES SINCE 1877,6,18,3,9,27,3
,,,,184902,3350100,PSYCHOLOGY (PSYCH),5,15,3,7,21,3
,,,,184902,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,3,3,3
,,,,184902,13037200,SCIENTIFIC RESEARCH & DESIGN,18,140,7.8,55,436,7.9
