DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018,District_x,TEA District Type_x,TEA Description_x,District_y,TEA District Type_y,TEA Description_y
117901,13020510,PRACTICUM HEALTH SCIENCE II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BORGER ISD,G,Non-metropolitan Stable,BORGER ISD,G,Non-metropolitan Stable
117903,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,72.0,6.0,13.0,78.0,6.0,12.0,63.0,5.3,12.0,63.0,5.3,SANFORD-FRITCH ISD,H,Rural,SANFORD-FRITCH ISD,H,Rural
117903,3350100,PSYCHOLOGY (PSYCH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,3.0,13.0,39.0,3.0,15.0,45.0,3.0,15.0,45.0,3.0,SANFORD-FRITCH ISD,H,Rural,SANFORD-FRITCH ISD,H,Rural
117903,13009900,PROFESSIONAL COMMUNICATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,3.0,13.0,39.0,3.0,18.0,54.0,3.0,18.0,54.0,3.0,SANFORD-FRITCH ISD,H,Rural,SANFORD-FRITCH ISD,H,Rural
117903,13025200,COSMETOLOGY I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,SANFORD-FRITCH ISD,H,Rural,SANFORD-FRITCH ISD,H,Rural
117903,13032400,ADVANCED WELDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,SANFORD-FRITCH ISD,H,Rural,SANFORD-FRITCH ISD,H,Rural
117903,13036800,ELECTRONICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,SANFORD-FRITCH ISD,H,Rural,SANFORD-FRITCH ISD,H,Rural
117904,13037200,SCIENTIFIC RESEARCH & DESIGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,4.0,12.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural,PLEMONS-STINNETT-PHILLIPS CISD,H,Rural
118902,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,4.0,17.0,51.0,3.0,6.0,6.0,6.0,3.0,12.0,4.0,IRION COUNTY ISD,H,Rural,IRION COUNTY ISD,H,Rural
119902,3102501,INDEP STUDY IN MATH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,3.0,11.0,33.0,3.0,14.0,42.0,3.0,14.0,42.0,3.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,3102502,INDEPEND STUDY MATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,4.0,8.0,32.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,3102530,STATISTICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
119902,13000700,ADVANCED ANIMAL SCIENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,4.0,10.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,JACKSBORO ISD,G,Non-metropolitan Stable,JACKSBORO ISD,G,Non-metropolitan Stable
120902,3102500,INDEP STUDY IN MATH (1ST TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,93.0,4.9,20.0,99.0,5.0,15.0,60.0,4.0,15.0,60.0,4.0,GANADO ISD,H,Rural,GANADO ISD,H,Rural
120902,3330100,UNITED STATES GOVERNMENT (GOVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,3.0,17.0,51.0,3.0,15.0,45.0,3.0,15.0,45.0,3.0,GANADO ISD,H,Rural,GANADO ISD,H,Rural
120902,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,96.0,5.6,18.0,102.0,5.7,19.0,108.0,5.7,19.0,108.0,5.7,GANADO ISD,H,Rural,GANADO ISD,H,Rural
120905,3221800,INDEP STUDY/ENGLISH (1ST TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3221810,INDEP STUDY/ENGLISH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,7.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3320100,WORLD GEOGRAPHY STUDIES (W GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
120905,3380001,SOCIAL STD ADV STDYS (1ST TME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,96.0,5.3,20.0,108.0,5.4,15.0,75.0,5.0,19.0,93.0,4.9,INDUSTRIAL ISD,G,Non-metropolitan Stable,INDUSTRIAL ISD,G,Non-metropolitan Stable
121903,13020400,HEALTH SCIENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,BUNA ISD,G,Non-metropolitan Stable,BUNA ISD,G,Non-metropolitan Stable
121905,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,4.8,11.0,54.0,4.9,10.0,30.0,3.0,10.0,30.0,3.0,KIRBYVILLE CISD,G,Non-metropolitan Stable,KIRBYVILLE CISD,G,Non-metropolitan Stable
121906,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,3.0,9.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,EVADALE ISD,H,Rural,EVADALE ISD,H,Rural
122901,3102501,INDEP STUDY IN MATH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,18.0,3.0,6.0,18.0,3.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122901,3380001,SOCIAL STD ADV STDYS (1ST TME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
122901,3380021,SOCIAL STD ADV STDYS (2ND TME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,FT DAVIS ISD,H,Rural,FT DAVIS ISD,H,Rural
123807,3010200,BIOLOGY (BIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,88.0,8.0,11.0,88.0,8.0,15.0,116.0,7.7,16.0,124.0,7.8,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,3100700,GEOMETRY (GEOM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,3.0,13.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,3500100,ART I (ART 1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,66.0,3.0,23.0,69.0,3.0,6.0,18.0,3.0,6.0,18.0,3.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,3500200,ART II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,3.0,9.0,27.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,13025200,COSMETOLOGY I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,7.0,21.0,3.0,7.0,21.0,3.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123807,1300262,INTRO TO PROCESS TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,3.0,7.0,21.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,BOB HOPE SCHOOL,I,Charter School Districts,BOB HOPE SCHOOL,I,Charter School Districts
123905,13033000,PRACTICUM MANUFACTURING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,NEDERLAND ISD,D,Other Central City Suburban,NEDERLAND ISD,D,Other Central City Suburban
123907,3240900,PUBLIC SPEAKING I (PUBSPKG1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,36.0,108.0,3.0,42.0,126.0,3.0,92.0,276.0,3.0,PORT ARTHUR ISD,D,Other Central City Suburban,PORT ARTHUR ISD,D,Other Central City Suburban
123907,13011400,BUSIN INFO MGT I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,93.0,3.0,31.0,93.0,3.0,27.0,81.0,3.0,27.0,81.0,3.0,PORT ARTHUR ISD,D,Other Central City Suburban,PORT ARTHUR ISD,D,Other Central City Suburban
123907,13032300,WELDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,4.0,10.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PORT ARTHUR ISD,D,Other Central City Suburban,PORT ARTHUR ISD,D,Other Central City Suburban
123907,13036500,ENG DESIGN & PRESENTATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,56.0,4.0,14.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PORT ARTHUR ISD,D,Other Central City Suburban,PORT ARTHUR ISD,D,Other Central City Suburban
123907,3350100,AP PSYCHOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,1.0,98.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PORT ARTHUR ISD,D,Other Central City Suburban,PORT ARTHUR ISD,D,Other Central City Suburban
123908,3220400,ENGLISH IV (ENG 4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0,5.8,16.0,93.0,5.8,13.0,39.0,3.0,15.0,45.0,3.0,PORT NECHES-GROVES ISD,D,Other Central City Suburban,PORT NECHES-GROVES ISD,D,Other Central City Suburban
123908,3580500,DIGITAL ART AND ANIMATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PORT NECHES-GROVES ISD,D,Other Central City Suburban,PORT NECHES-GROVES ISD,D,Other Central City Suburban
123908,13020600,ANATOMY & PHYSIOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PORT NECHES-GROVES ISD,D,Other Central City Suburban,PORT NECHES-GROVES ISD,D,Other Central City Suburban
123908,13033000,PRACTICUM MANUFACTURING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,PORT NECHES-GROVES ISD,D,Other Central City Suburban,PORT NECHES-GROVES ISD,D,Other Central City Suburban
123910,3155600,MUSIC STUDIES-MUSIC APPREC. I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,24.0,4.0,17.0,51.0,3.0,29.0,87.0,3.0,BEAUMONT ISD,C,Other Central City,BEAUMONT ISD,C,Other Central City
123910,3310300,ECONOMICS W/EMPH FREE ENTERPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,18.0,54.0,3.0,10.0,30.0,3.0,27.0,81.0,3.0,BEAUMONT ISD,C,Other Central City,BEAUMONT ISD,C,Other Central City
123910,3370100,SOCIOLOGY (SOC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BEAUMONT ISD,C,Other Central City,BEAUMONT ISD,C,Other Central City
123910,12701500,PROBLEMS AND SOLUTIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,114.0,2.0,57.0,114.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BEAUMONT ISD,C,Other Central City,BEAUMONT ISD,C,Other Central City
123914,3380001,SOCIAL STD ADV STDYS (1ST TME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,3.0,18.0,54.0,3.0,7.0,21.0,3.0,9.0,27.0,3.0,HAMSHIRE-FANNETT ISD,D,Other Central City Suburban,HAMSHIRE-FANNETT ISD,D,Other Central City Suburban
123914,13020300,MEDICAL TERMINOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,2.0,13.0,26.0,2.0,10.0,30.0,3.0,10.0,30.0,3.0,HAMSHIRE-FANNETT ISD,D,Other Central City Suburban,HAMSHIRE-FANNETT ISD,D,Other Central City Suburban
125901,3102530,STATISTICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3221600,HUMANITIES (FIRST TIME TAKEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3221800,INDEP STUDY/ENGLISH (1ST TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3270100,COLLEGE READINESS & STDY SKILS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,57.0,3.0,19.0,57.0,3.0,30.0,90.0,3.0,30.0,90.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3320100,WORLD GEOGRAPHY STUDIES (W GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,42.0,3.0,15.0,45.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3380001,SOCIAL STD ADV STDYS (1ST TME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,3.0,6.0,18.0,3.0,5.0,15.0,3.0,5.0,15.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3500110,ART I - ART APPRECIATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,3500300,ART III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,13020300,MEDICAL TERMINOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,3.0,11.0,33.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,13024500,LIFETIME NUTRIT & WELLNSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,43.0,2.2,21.0,46.0,2.2,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,13024900,FAMILY & COMM SVCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125901,13032500,PRECISION METAL MANUFACTURING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,56.0,4.0,14.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,ALICE ISD,E,Independent Town,ALICE ISD,E,Independent Town
125905,3220400,ENGLISH IV (ENG 4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,3240900,PUBLIC SPEAKING I (PUBSPKG1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,3330100,UNITED STATES GOVERNMENT (GOVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,4.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,3370100,SOCIOLOGY (SOC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,13020400,HEALTH SCIENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,13032200,PRINCIPLES OF MANUFACTURING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
125905,13032300,WELDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,PREMONT ISD,H,Rural,PREMONT ISD,H,Rural
126901,3380001,SOCIAL STD ADV STDYS (1ST TME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,189.0,5.4,40.0,213.0,5.3,32.0,180.0,5.6,55.0,312.0,5.7,ALVARADO ISD,D,Other Central City Suburban,ALVARADO ISD,D,Other Central City Suburban
126903,13020600,ANATOMY & PHYSIOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,4.0,12.0,48.0,4.0,21.0,84.0,4.0,21.0,84.0,4.0,CLEBURNE ISD,D,Other Central City Suburban,CLEBURNE ISD,D,Other Central City Suburban
126903,13020700,MEDICAL MICROBIOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,3.0,18.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEBURNE ISD,D,Other Central City Suburban,CLEBURNE ISD,D,Other Central City Suburban
126903,13027400,TELECOMM & NETWORKING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEBURNE ISD,D,Other Central City Suburban,CLEBURNE ISD,D,Other Central City Suburban
126904,3221800,INDEP STUDY/ENGLISH (1ST TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,GRANDVIEW ISD,G,Non-metropolitan Stable,GRANDVIEW ISD,G,Non-metropolitan Stable
126906,13005800,HVAC & REFRIGERATION TECH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,KEENE ISD,G,Non-metropolitan Stable,KEENE ISD,G,Non-metropolitan Stable
126906,13020500,PRACTICUM HEALTH SCIENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,4.0,8.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,KEENE ISD,G,Non-metropolitan Stable,KEENE ISD,G,Non-metropolitan Stable
126906,13020600,ANATOMY & PHYSIOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.0,4.0,13.0,52.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,KEENE ISD,G,Non-metropolitan Stable,KEENE ISD,G,Non-metropolitan Stable
126906,13025300,COSMETOLOGY II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,15.0,3.0,5.0,15.0,3.0,KEENE ISD,G,Non-metropolitan Stable,KEENE ISD,G,Non-metropolitan Stable
126908,13032300,WELDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,69.0,5.8,12.0,69.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,VENUS ISD,D,Other Central City Suburban,VENUS ISD,D,Other Central City Suburban
127903,3241400,COMMUNICATION APPLICATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,HAMLIN ISD,H,Rural,HAMLIN ISD,H,Rural
127904,3102530,STATISTICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,12.0,4.0,9.0,27.0,3.0,9.0,27.0,3.0,HAWLEY ISD,H,Rural,HAWLEY ISD,H,Rural
127905,3340100,US HISTORY STUDIES SINCE 1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,4.0,6.0,24.0,4.0,LUEDERS-AVOCA ISD,H,Rural,LUEDERS-AVOCA ISD,H,Rural
127906,3102502,INDEPEND STUDY MATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,STAMFORD ISD,H,Rural,STAMFORD ISD,H,Rural
128901,3102501,INDEP STUDY IN MATH (2ND TIME),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,4.0,6.0,24.0,4.0,9.0,36.0,4.0,9.0,36.0,4.0,KARNES CITY ISD,G,Non-metropolitan Stable,KARNES CITY ISD,G,Non-metropolitan Stable
128901,3155600,MUSIC STUDIES-MUSIC APPREC. I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,3.0,31.0,93.0,3.0,16.0,48.0,3.0,16.0,48.0,3.0,KARNES CITY ISD,G,Non-metropolitan Stable,KARNES CITY ISD,G,Non-metropolitan Stable
